PassengerId,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True
5627_01,G/899/P,31.0,0.0,0.0,0.0,0.0,0.0,Nelsie Stanters,0,1,0,0,1,0,0,0,1,1,0
5628_01,G/900/P,27.0,0.0,0.0,0.0,0.0,0.0,Ebonya Potthews,0,1,0,0,0,1,0,0,1,1,0
5629_01,G/901/P,28.0,0.0,0.0,0.0,0.0,0.0,Jaye Sterson,1,1,0,0,0,1,0,0,1,1,0
5631_01,F/1166/P,20.0,47.0,0.0,0.0,0.0,2711.0,Bel Boltond,0,1,0,0,1,0,0,0,1,1,0
5637_01,F/1168/P,43.0,1.0,8.0,0.0,0.0,715.0,Sonard Simson,0,1,0,0,1,0,0,0,1,1,0
5639_01,G/913/S,22.0,19.0,9.0,0.0,0.0,594.0,Bel Ewins,1,1,0,0,1,0,0,0,1,1,0
5640_01,E/368/S,27.0,0.0,0.0,0.0,0.0,0.0,Kaffias Rinicapead,1,0,1,0,0,1,0,0,1,1,0
5642_01,B/216/S,35.0,0.0,0.0,0.0,0.0,0.0,Geonkaa Supred,1,0,1,0,0,1,0,0,1,1,0
5642_02,,37.0,0.0,0.0,0.0,0.0,0.0,Isoton Supred,1,0,1,0,0,1,1,0,0,1,0
5643_01,F/1077/S,24.0,158.0,0.0,1594.0,1.0,0.0,Latsts Karte,1,0,0,1,1,0,0,0,1,1,0
5643_02,F/1077/S,18.0,2803.0,0.0,17.0,0.0,0.0,,0,0,0,1,1,0,1,0,0,1,0
5643_03,F/1077/S,15.0,643.0,0.0,45.0,0.0,10.0,Eaturs Karte,0,0,0,1,1,0,0,0,1,1,0
5644_01,F/1169/P,28.0,1909.0,0.0,0.0,0.0,6.0,Gut Hake,0,0,0,1,1,0,0,0,1,1,0
5645_01,F/1078/S,24.0,0.0,117.0,2134.0,0.0,0.0,Olly Wagnerray,1,1,0,0,1,0,0,0,1,1,0
5646_01,F/1079/S,39.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,1,0,1,1,0,0,1,0
5647_01,C/178/P,35.0,0.0,0.0,0.0,0.0,0.0,Dyonevi Matoltuble,1,0,1,0,0,1,0,0,1,1,0
5647_02,C/178/P,52.0,0.0,1425.0,31.0,0.0,1320.0,Chabih Matoltuble,1,0,1,0,1,0,1,0,0,1,0
5647_03,C/178/P,48.0,0.0,0.0,0.0,2851.0,1478.0,Majoram Tachor,0,0,1,0,1,0,0,0,1,1,0
5648_01,C/179/P,27.0,332.0,918.0,0.0,5.0,4817.0,Edaruma Braned,0,0,1,0,1,0,1,0,0,1,0
5648_02,C/179/P,50.0,0.0,103.0,0.0,240.0,8221.0,Unukath Braned,0,0,1,0,1,0,1,0,0,1,0
5650_01,G/902/P,24.0,56.0,22.0,285.0,1453.0,0.0,Elsane Coopezmaney,0,1,0,0,1,0,0,0,1,1,0
5651_01,G/915/S,26.0,807.0,0.0,0.0,0.0,40.0,Kentha Franton,1,1,0,0,1,0,0,1,0,1,0
5652_01,F/1171/P,24.0,215.0,0.0,0.0,0.0,350.0,Erice Franchaney,0,1,0,0,1,0,0,0,1,1,0
5653_01,G/903/P,15.0,0.0,0.0,0.0,0.0,0.0,Hanne Wardendez,0,1,0,0,0,1,0,0,1,1,0
5655_01,F/1172/P,42.0,1188.0,39.0,3.0,3.0,0.0,Laude Browlerson,0,1,0,0,1,0,0,1,0,1,0
5659_01,F/1175/P,51.0,0.0,0.0,0.0,0.0,880.0,Letta Alberts,0,1,0,0,1,0,0,0,1,1,0
5661_01,E/355/P,43.0,635.0,53.0,0.0,3.0,0.0,Elany Ellahan,1,1,0,0,1,0,0,1,0,1,0
5661_02,G/905/P,31.0,0.0,0.0,0.0,0.0,0.0,Vane Ellahan,0,1,0,0,0,1,1,0,0,1,0
5662_01,G/916/S,14.0,0.0,0.0,0.0,0.0,0.0,Alendy Wolferguson,1,1,0,0,0,1,0,0,1,1,0
5662_02,F/1080/S,31.0,13.0,0.0,0.0,679.0,0.0,Karia Wolferguson,0,1,0,0,1,0,0,0,1,1,0
5663_01,A/71/S,33.0,0.0,1513.0,5.0,63.0,144.0,Alsuud Ressing,1,0,1,0,1,0,0,0,1,1,0
5667_01,G/906/P,21.0,0.0,496.0,0.0,3867.0,30.0,Moniey Combson,0,1,0,0,1,0,1,0,0,1,0
5671_01,G/907/P,13.0,56.0,1706.0,15.0,0.0,23.0,Berly Acobsond,0,1,0,0,1,0,0,0,1,1,0
5673_01,F/1083/S,29.0,286.0,545.0,0.0,0.0,0.0,Pattin Bradlerson,1,1,0,0,1,0,0,0,1,1,0
5674_01,B/217/S,22.0,0.0,11594.0,0.0,10247.0,1.0,Alrain Unsible,0,0,1,0,1,0,0,0,1,1,0
5677_01,E/357/P,22.0,1035.0,0.0,264.0,0.0,0.0,Hoces Fisun,0,0,0,1,1,0,0,0,1,1,0
5679_01,G/920/S,18.0,0.0,0.0,0.0,0.0,0.0,Loise Casonston,1,1,0,0,0,1,0,1,0,1,0
5679_02,G/920/S,35.0,0.0,0.0,0.0,0.0,0.0,Shelle Casonston,1,1,0,0,0,1,1,0,0,1,0
5679_03,G/920/S,20.0,0.0,0.0,0.0,0.0,0.0,Jennya Casonston,1,1,0,0,0,1,0,0,1,1,0
5680_01,E/359/P,18.0,0.0,0.0,1609.0,0.0,0.0,Ryanne Blanglison,1,1,0,0,1,0,0,0,1,1,0
5681_01,G/921/S,66.0,0.0,0.0,0.0,0.0,0.0,Jodip Ellson,1,1,0,0,0,1,0,0,1,1,0
5684_01,B/218/S,33.0,0.0,0.0,0.0,0.0,0.0,Zaninon Busive,1,1,0,0,0,1,0,0,1,1,0
5684_02,B/218/S,48.0,0.0,0.0,0.0,0.0,0.0,Azhah Busive,1,0,1,0,0,1,1,0,0,1,0
5684_03,B/218/S,38.0,0.0,1198.0,48.0,278.0,1244.0,Genubik Busive,0,0,1,0,1,0,1,0,0,1,0
5684_04,B/218/S,62.0,0.0,0.0,0.0,0.0,0.0,Okulus Folhal,1,0,1,0,0,1,0,0,1,1,0
5685_01,G/910/P,19.0,0.0,0.0,0.0,0.0,0.0,Ianne Bryants,0,1,0,0,0,1,0,0,1,1,0
5686_01,,44.0,2267.0,0.0,107.0,0.0,0.0,Lix Cry,0,0,0,1,1,0,1,0,0,1,0
5686_02,D/180/P,25.0,1410.0,123.0,26.0,9.0,812.0,Pil Cry,0,0,0,1,1,0,1,0,0,1,0
5687_01,F/1179/P,15.0,348.0,1627.0,0.0,0.0,0.0,Erie Mccarry,0,1,0,0,1,0,0,0,1,1,0
5688_01,F/1084/S,20.0,12.0,177.0,1110.0,0.0,0.0,Isaacy Newtontoss,1,1,0,0,1,0,0,0,1,1,0
5689_01,F/1180/P,34.0,233.0,0.0,0.0,1054.0,156.0,Raceky Scotterkins,0,1,0,0,1,0,0,0,1,1,0
5692_01,E/360/P,23.0,821.0,0.0,863.0,664.0,0.0,Mele Madan,0,0,0,1,1,0,0,0,1,1,0
5693_01,F/1087/S,45.0,0.0,0.0,2332.0,84.0,0.0,Hellia Blacks,1,1,0,0,1,0,0,0,1,1,0
5695_01,G/922/S,39.0,0.0,0.0,0.0,0.0,0.0,Brene Collinson,1,1,0,0,0,1,0,0,1,1,0
5696_01,G/911/P,33.0,0.0,0.0,0.0,0.0,0.0,Janney Mcgoway,1,1,0,0,0,1,0,1,0,1,0
5698_01,F/1088/S,14.0,0.0,0.0,325.0,247.0,305.0,Natha Mulley,0,1,0,0,1,0,0,0,1,1,0
5698_02,G/923/S,26.0,178.0,0.0,3.0,0.0,704.0,,1,1,0,0,1,0,0,0,1,1,0
5700_01,G/924/S,47.0,0.0,0.0,0.0,0.0,0.0,Coreen Ricks,1,1,0,0,0,1,0,0,1,1,0
5701_01,D/173/S,24.0,0.0,0.0,0.0,0.0,0.0,Caper Fincy,1,0,0,1,0,1,0,0,1,1,0
5702_01,G/912/P,28.0,0.0,0.0,0.0,0.0,0.0,Katiey Estron,1,1,0,0,0,1,1,0,0,1,0
5704_01,G/913/P,22.0,0.0,0.0,0.0,0.0,0.0,Melara Callowery,1,1,0,0,0,1,0,0,1,1,0
5705_01,G/925/S,17.0,0.0,0.0,0.0,0.0,0.0,Letty Chanan,1,1,0,0,0,1,0,0,1,1,0
5706_01,F/1090/S,16.0,0.0,458.0,725.0,0.0,0.0,Norahe Kerrealds,1,1,0,0,1,0,0,0,1,1,0
5706_02,G/926/S,9.0,0.0,0.0,0.0,0.0,0.0,Tricki Marshopper,1,1,0,0,1,0,0,0,1,1,0
5707_01,F/1091/S,15.0,0.0,0.0,973.0,29.0,0.0,Emmax Alvasquez,1,1,0,0,1,0,0,0,1,1,0
5709_01,C/215/S,33.0,0.0,4372.0,0.0,4103.0,0.0,Asellum Amblereld,1,0,1,0,1,0,0,0,1,1,0
5710_01,F/1092/S,61.0,0.0,166.0,1080.0,0.0,16.0,Jeanie Sterson,1,1,0,0,1,0,0,0,1,1,0
5711_01,F/1183/P,19.0,0.0,0.0,0.0,692.0,164.0,Daryla Mullericer,0,1,0,0,1,0,0,0,1,1,0
5712_01,E/371/S,61.0,0.0,0.0,0.0,0.0,0.0,Dabik Mostedry,1,0,1,0,0,1,0,0,1,1,0
5713_01,G/915/P,42.0,0.0,29.0,317.0,434.0,45.0,Lawren Blangibson,1,1,0,0,1,0,0,0,1,1,0
5714_01,G/916/P,4.0,0.0,0.0,0.0,0.0,0.0,Katen Farleyatton,0,1,0,0,1,0,0,0,1,1,0
5714_02,G/916/P,12.0,0.0,0.0,0.0,0.0,0.0,Rayle Farleyatton,1,1,0,0,1,0,0,0,1,1,0
5714_03,G/916/P,0.0,0.0,0.0,0.0,0.0,0.0,Bobina Hamcmahon,1,1,0,0,1,0,0,0,1,1,0
5714_04,G/916/P,19.0,0.0,0.0,0.0,0.0,0.0,Sanda Hamcmahon,1,1,0,0,0,1,0,0,1,1,0
5714_05,G/916/P,24.0,0.0,0.0,0.0,0.0,0.0,Robyna Hamcmahon,1,1,0,0,0,1,0,0,1,1,0
5716_01,F/1093/S,29.0,0.0,173.0,0.0,0.0,1155.0,Gabrin Jimes,1,1,0,0,1,0,0,1,0,1,0
5717_01,G/917/P,59.0,0.0,664.0,0.0,144.0,141.0,Wardan Fowles,1,1,0,0,1,0,0,0,1,1,0
5718_01,G/927/S,20.0,0.0,0.0,0.0,0.0,0.0,Racyle Kaney,1,1,0,0,0,1,0,0,1,1,0
5719_01,G/918/P,70.0,390.0,0.0,0.0,0.0,518.0,Ireen Tranciams,1,1,0,0,1,0,0,0,1,1,0
5719_02,G/918/P,3.0,0.0,0.0,0.0,0.0,0.0,Min Tranciams,0,1,0,0,0,1,0,0,1,1,0
5721_01,B/219/S,37.0,0.0,0.0,0.0,0.0,0.0,Giedia Mostedry,1,0,1,0,0,1,0,0,1,1,0
5721_02,B/219/S,58.0,0.0,1975.0,598.0,7.0,3726.0,Scellus Mostedry,0,0,1,0,1,0,0,0,1,1,0
5722_01,G/928/S,44.0,69.0,0.0,17.0,176.0,2105.0,Joyces Ington,0,1,0,0,1,0,0,0,1,1,0
5723_01,E/372/S,24.0,0.0,0.0,0.0,0.0,0.0,Quakes Puff,0,0,0,1,0,1,0,0,1,1,0
5724_01,G/919/P,20.0,0.0,0.0,0.0,0.0,0.0,Eduard Sweenez,1,1,0,0,0,1,0,1,0,1,0
5725_01,F/1094/S,24.0,156.0,0.0,364.0,489.0,383.0,Clindy Joycerton,1,1,0,0,1,0,0,0,1,1,0
5726_01,B/192/P,27.0,0.0,0.0,0.0,0.0,0.0,Bottom Dindeng,1,0,1,0,0,1,1,0,0,1,0
5727_01,G/920/P,28.0,0.0,0.0,0.0,711.0,0.0,Kenny Santin,0,1,0,0,1,0,1,0,0,1,0
5728_01,F/1185/P,24.0,0.0,217.0,0.0,77.0,510.0,Jodia Wolferguson,0,1,0,0,1,0,0,0,1,1,0
5729_01,F/1186/P,29.0,0.0,0.0,0.0,0.0,0.0,Honjay Merie,1,0,0,1,0,1,0,0,1,1,0
5730_01,F/1187/P,25.0,2029.0,1.0,0.0,0.0,121.0,Karlen Moodman,0,1,0,0,1,0,0,0,1,1,0
5732_01,G/921/P,20.0,0.0,0.0,53.0,2.0,754.0,Brancy Ocherman,0,1,0,0,1,0,0,0,1,1,0
5733_01,G/922/P,34.0,0.0,1745.0,6.0,5.0,37.0,Billia Kerrealds,1,1,0,0,1,0,1,0,0,1,0
5733_02,F/1188/P,28.0,0.0,0.0,0.0,1191.0,109.0,Tricky Buckeelez,0,1,0,0,1,0,0,0,1,1,0
5735_01,E/362/P,24.0,0.0,0.0,0.0,0.0,0.0,Myrace Peterstarks,1,1,0,0,0,1,0,0,1,1,0
5736_01,F/1189/P,23.0,1.0,0.0,1.0,0.0,618.0,Ton Maynardner,0,1,0,0,1,0,0,0,1,1,0
5737_01,C/216/S,39.0,0.0,11856.0,13.0,39.0,3.0,Mintard Inicont,1,0,1,0,1,0,0,0,1,1,0
5737_02,C/216/S,35.0,0.0,7636.0,0.0,353.0,705.0,Lesaton Inicont,1,0,1,0,1,0,0,0,1,1,0
5738_01,G/929/S,18.0,0.0,0.0,0.0,0.0,0.0,Ritany Morelly,1,1,0,0,0,1,0,0,1,1,0
5739_01,G/930/S,20.0,0.0,0.0,0.0,0.0,0.0,Courta Cleminglas,1,1,0,0,0,1,0,0,1,1,0
5740_01,A/52/P,42.0,0.0,16.0,0.0,144.0,7492.0,Minopus Cattle,0,0,1,0,1,0,0,0,1,1,0
5740_02,A/52/P,32.0,70.0,764.0,724.0,547.0,1297.0,Unukath Alaxed,0,0,1,0,1,0,1,0,0,1,0
5742_01,F/1096/S,50.0,57.0,29.0,0.0,0.0,643.0,Ger Rigginsen,0,1,0,0,1,0,1,0,0,1,0
5744_01,G/931/S,23.0,0.0,37.0,859.0,9.0,1.0,Felice Hinglendez,1,1,0,0,1,0,0,0,1,1,0
5746_01,G/932/S,19.0,0.0,0.0,0.0,5381.0,139.0,Rica Vandan,0,1,0,0,1,0,0,0,1,1,0
5747_01,F/1192/P,29.0,715.0,47.0,0.0,0.0,0.0,Troya Hallahaney,0,1,0,0,1,0,0,0,1,1,0
5748_01,A/53/P,35.0,247.0,436.0,459.0,1.0,1984.0,Sterfik Gealloyalt,0,0,1,0,1,0,0,0,1,0,1
5750_01,E/363/P,18.0,0.0,625.0,0.0,0.0,356.0,Herina Parklaney,0,1,0,0,1,0,0,0,1,1,0
5751_01,G/924/P,24.0,160.0,20.0,39.0,552.0,1.0,,0,1,0,0,1,0,0,1,0,1,0
5755_01,G/933/S,23.0,88.0,0.0,586.0,0.0,0.0,Loreen Cardner,1,1,0,0,1,0,0,0,1,1,0
5756_01,F/1194/P,51.0,542.0,0.0,360.0,0.0,0.0,Card Dicksons,0,1,0,0,1,0,0,0,1,1,0
5756_02,F/1194/P,42.0,439.0,0.0,0.0,0.0,254.0,Billia Briggston,0,1,0,0,1,0,0,0,1,1,0
5756_03,F/1194/P,19.0,5.0,0.0,0.0,716.0,0.0,Inerry Briggston,0,1,0,0,1,0,0,1,0,1,0
5756_04,F/1194/P,23.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,1,0,0,0,1,1,0
5756_05,F/1194/P,19.0,0.0,0.0,0.0,0.0,0.0,Fery Briggston,1,1,0,0,0,1,0,0,1,1,0
5756_06,F/1194/P,22.0,158.0,0.0,476.0,0.0,26.0,Karena Briggston,0,1,0,0,1,0,0,1,0,1,0
5756_07,,25.0,12.0,6.0,2817.0,342.0,0.0,Shanie Garden,0,1,0,0,1,0,0,0,1,1,0
5756_08,F/1194/P,31.0,11.0,0.0,0.0,1912.0,1120.0,Wenise Briggston,0,1,0,0,1,0,0,1,0,1,0
5757_01,F/1195/P,23.0,0.0,0.0,0.0,558.0,1.0,Dianya Salin,0,1,0,0,1,0,0,0,1,1,0
5758_01,G/934/S,22.0,0.0,0.0,0.0,0.0,0.0,Heidie Mcguirez,1,1,0,0,0,1,0,0,1,1,0
5761_01,B/220/S,55.0,0.0,0.0,0.0,0.0,0.0,Weino Icablebat,1,0,1,0,0,1,0,0,1,1,0
5763_01,F/1099/S,40.0,0.0,0.0,56.0,1.0,642.0,Andan Alentonway,0,1,0,0,1,0,0,0,1,1,0
5763_02,F/1099/S,24.0,0.0,0.0,0.0,838.0,193.0,Erick Alentonway,0,1,0,0,1,0,0,0,1,1,0
5764_01,F/1100/S,25.0,0.0,0.0,1037.0,8.0,1.0,Shery Nolds,1,1,0,0,1,0,0,0,1,1,0
5765_01,C/181/P,42.0,0.0,1871.0,0.0,570.0,199.0,Altairk Heermy,0,0,1,0,1,0,0,0,1,1,0
5767_01,G/936/S,33.0,0.0,0.0,0.0,0.0,0.0,Jonaye Josesh,1,1,0,0,0,1,0,1,0,1,0
5768_01,B/193/P,54.0,0.0,0.0,0.0,0.0,0.0,Gatrino Cattle,1,0,1,0,0,1,0,0,1,1,0
5768_02,B/193/P,22.0,0.0,0.0,0.0,0.0,0.0,Izarfik Cattle,1,0,1,0,0,1,1,0,0,1,0
5769_01,B/194/P,22.0,0.0,0.0,0.0,0.0,0.0,Menkard Oppont,1,0,1,0,0,1,0,0,1,1,0
5769_02,B/194/P,19.0,0.0,0.0,0.0,0.0,0.0,Muonon Oppont,1,0,1,0,0,1,1,0,0,1,0
5771_01,G/937/S,47.0,0.0,868.0,0.0,4.0,0.0,Sanda Fielson,1,1,0,0,1,0,0,0,1,1,0
5772_01,F/1197/P,23.0,610.0,858.0,75.0,1358.0,0.0,Vuls Sidne,0,0,0,1,1,0,1,0,0,1,0
5773_01,C/217/S,61.0,0.0,0.0,0.0,0.0,0.0,Bosonan Sciatberit,1,0,1,0,0,1,1,0,0,1,0
5776_01,F/1102/S,21.0,0.0,128.0,209.0,4.0,383.0,Luise Saundez,0,1,0,0,1,0,0,0,1,1,0
5777_01,F/1199/P,46.0,559.0,25.0,0.0,22.0,765.0,Katen River,0,1,0,0,1,0,0,1,0,1,0
5778_01,G/926/P,36.0,0.0,0.0,0.0,0.0,907.0,Verney Pernard,0,1,0,0,1,0,0,0,1,1,0
5779_01,G/938/S,15.0,0.0,706.0,0.0,0.0,0.0,Glene Simsey,1,1,0,0,1,0,0,0,1,1,0
5780_01,B/195/P,33.0,2233.0,6408.0,0.0,23.0,273.0,Genif Ousious,1,0,1,0,1,0,0,0,1,1,0
5780_02,B/195/P,35.0,0.0,0.0,0.0,0.0,0.0,Hallux Ousious,1,0,1,0,0,1,0,0,1,1,0
5780_03,B/195/P,21.0,0.0,0.0,0.0,0.0,0.0,Betenar Ousious,1,0,1,0,0,1,1,0,0,1,0
5781_01,F/1200/P,21.0,0.0,0.0,0.0,1.0,594.0,Nichad Harley,0,1,0,0,1,0,1,0,0,1,0
5783_01,F/1201/P,43.0,0.0,1197.0,0.0,223.0,1.0,Alendy Scottuez,1,1,0,0,1,0,1,0,0,1,0
5785_01,F/1104/S,34.0,571.0,0.0,0.0,0.0,0.0,Dwin Mcgoway,0,1,0,0,1,0,0,1,0,1,0
5786_01,G/928/P,47.0,14.0,3.0,0.0,1720.0,0.0,Alfrey Sarios,0,1,0,0,1,0,0,1,0,1,0
5788_01,F/1105/S,27.0,850.0,0.0,681.0,1.0,0.0,Ves Birte,1,0,0,1,1,0,0,0,1,1,0
5790_01,C/218/S,46.0,0.0,1068.0,945.0,2587.0,811.0,Markard Distured,0,0,1,0,1,0,0,0,1,1,0
5791_01,G/941/S,46.0,183.0,7.0,637.0,182.0,5.0,Earlie Sancasey,1,1,0,0,1,0,0,0,1,1,0
5792_01,B/196/P,40.0,0.0,3338.0,0.0,6344.0,199.0,Eltares Subwor,0,0,1,0,1,0,1,0,0,1,0
5793_01,E/375/S,59.0,0.0,0.0,0.0,0.0,0.0,Dhenah Gloyanthy,1,0,1,0,0,1,1,0,0,1,0
5794_01,D/182/P,45.0,0.0,1202.0,149.0,1472.0,3379.0,Winopus Shoeweely,0,0,1,0,1,0,0,0,1,1,0
5795_01,F/1106/S,19.0,0.0,95.0,595.0,0.0,0.0,Evey Hodes,1,1,0,0,1,0,0,1,0,1,0
5796_01,F/1107/S,32.0,6769.0,0.0,0.0,113.0,1.0,Grog Pre,0,0,0,1,1,0,0,0,1,1,0
5799_01,F/1108/S,39.0,0.0,0.0,0.0,0.0,0.0,Cruts Cres,1,1,0,0,0,1,1,0,0,1,0
5800_01,F/1203/P,40.0,661.0,0.0,830.0,0.0,6.0,Belly Llobsoney,0,1,0,0,1,0,0,0,1,1,0
5802_01,D/175/S,44.0,815.0,219.0,22.0,0.0,0.0,Terry Killé,1,0,0,1,1,0,0,0,1,1,0
5804_01,G/933/P,26.0,0.0,0.0,0.0,0.0,0.0,Allyn Simpsonks,0,1,0,0,0,1,0,0,1,1,0
5806_01,F/1109/S,22.0,514.0,0.0,2.0,129.0,583.0,Philda Snowaney,0,1,0,0,1,0,0,0,1,1,0
5808_01,G/934/P,2.0,0.0,0.0,0.0,0.0,0.0,Keitha Josey,0,1,0,0,1,0,0,0,1,1,0
5808_02,F/1204/P,18.0,0.0,3.0,41.0,359.0,393.0,Ferry Josey,0,1,0,0,1,0,0,0,1,1,0
5808_03,F/1204/P,53.0,751.0,0.0,0.0,7.0,0.0,Haryn Josey,0,1,0,0,1,0,0,0,1,1,0
5809_01,F/1205/P,22.0,104.0,511.0,254.0,425.0,4.0,Violan Clemondsey,0,1,0,0,1,0,0,0,1,1,0
5809_02,F/1205/P,46.0,0.0,98.0,2077.0,0.0,0.0,Eilan Clemondsey,1,1,0,0,1,0,0,0,1,1,0
5810_01,G/935/P,28.0,0.0,0.0,0.0,0.0,0.0,Valey Chapmaney,1,1,0,0,0,1,0,0,1,1,0
5810_02,E/366/P,31.0,0.0,1489.0,68.0,6.0,0.0,Annez Chapmaney,1,1,0,0,1,0,0,0,1,1,0
5811_01,A/54/P,36.0,1.0,4058.0,95.0,0.0,2109.0,Haldah Fulatorly,0,0,1,0,1,0,1,0,0,1,0
5811_02,A/54/P,46.0,35.0,3953.0,0.0,2108.0,0.0,Sadlam Fulatorly,1,0,1,0,1,0,1,0,0,1,0
5812_01,G/943/S,0.0,0.0,0.0,0.0,0.0,0.0,Holey Domington,1,1,0,0,0,1,0,0,1,1,0
5812_02,G/943/S,3.0,0.0,0.0,0.0,0.0,0.0,Garry Domington,1,1,0,0,1,0,0,0,1,1,0
5812_03,G/943/S,12.0,0.0,0.0,0.0,0.0,0.0,Evaned Domington,1,1,0,0,0,1,0,0,1,1,0
5812_04,G/943/S,2.0,0.0,0.0,0.0,0.0,0.0,Ireen Domington,1,1,0,0,0,1,0,0,1,1,0
5812_05,G/943/S,41.0,0.0,0.0,0.0,0.0,0.0,Dian Domington,1,1,0,0,0,1,0,0,1,1,0
5812_06,G/943/S,11.0,0.0,0.0,0.0,0.0,0.0,Karena Domington,1,1,0,0,0,1,1,0,0,1,0
5813_01,G/936/P,41.0,0.0,0.0,0.0,0.0,0.0,Coreee Hortis,1,1,0,0,0,1,0,0,1,1,0
5814_01,D/176/S,17.0,513.0,0.0,669.0,0.0,0.0,Prabon Bine,0,0,0,1,1,0,0,0,1,1,0
5814_02,D/176/S,21.0,0.0,0.0,0.0,0.0,0.0,Fal Bine,1,0,0,1,0,1,1,0,0,1,0
5814_03,D/176/S,21.0,0.0,0.0,0.0,0.0,0.0,Scers Bine,1,0,0,1,0,1,1,0,0,1,0
5814_04,D/176/S,27.0,89.0,888.0,51.0,5.0,0.0,Honda Bine,1,0,0,1,1,0,0,0,1,1,0
5814_05,D/176/S,54.0,0.0,0.0,0.0,0.0,0.0,Caper Bine,1,0,0,1,0,1,0,0,1,1,0
5814_06,D/176/S,15.0,2309.0,0.0,1142.0,1.0,10.0,Feles Bine,0,0,0,1,1,0,0,0,1,1,0
5814_07,D/176/S,39.0,0.0,0.0,0.0,0.0,0.0,Naffsh Bine,1,0,0,1,0,1,0,0,1,1,0
5816_01,G/937/P,31.0,1.0,0.0,7.0,0.0,387.0,Armene Vines,1,1,0,0,1,0,0,0,1,1,0
5817_01,F/1111/S,28.0,0.0,0.0,0.0,0.0,0.0,Alex Berle,1,0,0,1,0,1,0,0,1,1,0
5818_01,G/938/P,21.0,3553.0,5.0,0.0,0.0,2.0,Jeroy Mullericer,0,1,0,0,1,0,0,0,1,1,0
5819_01,B/221/S,29.0,0.0,0.0,0.0,0.0,0.0,Alcorab Suptive,1,0,1,0,0,1,0,0,1,1,0
5820_01,F/1112/S,45.0,112.0,406.0,198.0,0.0,0.0,Ellene Tersony,1,1,0,0,1,0,0,0,1,1,0
5821_01,C/183/P,44.0,0.0,496.0,99.0,317.0,5615.0,Dirfak Calazy,0,0,1,0,1,0,1,0,0,1,0
5822_01,G/939/P,12.0,0.0,0.0,0.0,0.0,0.0,Joandy Chapmaney,1,1,0,0,0,1,0,0,1,1,0
5823_01,G/944/S,18.0,0.0,0.0,0.0,0.0,0.0,Ronna Antoshipson,1,1,0,0,0,1,1,0,0,1,0
5824_01,G/940/P,20.0,0.0,0.0,0.0,0.0,0.0,Carry Contrevins,1,1,0,0,0,1,1,0,0,1,0
5825_01,B/198/P,43.0,0.0,8808.0,0.0,580.0,0.0,Betenar Apenelexy,1,0,1,0,1,0,0,0,1,1,0
5826_01,E/367/P,46.0,0.0,0.0,0.0,0.0,0.0,Arkaban Tertchty,1,1,0,0,0,1,1,0,0,1,0
5827_01,G/945/S,53.0,0.0,68.0,0.0,920.0,4.0,Anthia Willangsey,1,1,0,0,1,0,0,0,1,1,0
5828_01,G/941/P,21.0,621.0,0.0,0.0,0.0,0.0,Bethy Goldendrice,0,1,0,0,1,0,0,0,1,1,0
5829_01,F/1113/S,23.0,0.0,21.0,0.0,0.0,716.0,Jona Sancasey,0,1,0,0,1,0,0,0,1,1,0
5831_01,,9.0,0.0,0.0,0.0,0.0,0.0,Jacky Rosalanenn,0,1,0,0,1,0,1,0,0,1,0
5834_01,F/1206/P,19.0,546.0,11.0,0.0,325.0,218.0,Sterry Brenney,0,1,0,0,1,0,0,0,1,1,0
5835_01,G/946/S,52.0,0.0,0.0,0.0,0.0,0.0,Stendy Avidson,1,1,0,0,0,1,0,1,0,1,0
5836_01,B/222/S,31.0,0.0,0.0,0.0,0.0,0.0,Phah Irintious,1,0,1,0,0,1,1,0,0,1,0
5837_01,F/1114/S,62.0,761.0,15.0,0.0,0.0,0.0,Eleaha Maynardner,0,1,0,0,1,0,0,0,1,1,0
5839_01,C/219/S,27.0,0.0,0.0,0.0,0.0,0.0,Ranopus Unloweedic,1,0,1,0,0,1,0,0,1,1,0
5840_01,G/946/P,23.0,0.0,0.0,0.0,0.0,0.0,Jerrye Potters,0,1,0,0,0,1,0,0,1,1,0
5842_01,C/220/S,28.0,0.0,0.0,0.0,0.0,0.0,Hekark Maging,1,0,1,0,0,1,1,0,0,1,0
5842_02,C/220/S,27.0,0.0,0.0,0.0,0.0,0.0,Zaurid Prefule,1,0,1,0,0,1,1,0,0,1,0
5843_01,G/947/S,58.0,0.0,0.0,0.0,0.0,0.0,Hughy Hessey,1,1,0,0,0,1,0,0,1,1,0
5844_01,E/369/P,24.0,0.0,30.0,835.0,0.0,0.0,Lavey Spencervan,1,1,0,0,1,0,1,0,0,1,0
5846_01,E/376/S,27.0,149.0,0.0,890.0,9.0,0.0,Morny Gerin,0,0,0,1,1,0,0,0,1,0,1
5847_01,F/1115/S,33.0,36.0,0.0,0.0,1415.0,0.0,Olly Trankliney,0,1,0,0,1,0,0,0,1,1,0
